baseline_owner_module	baseline_declaration_name	visibility	kind	projection_order	source_ordinal	destination_module	route_class	normalization_decision
NumStability.Algorithms.TestMatrices.Higham28GinibreGaussianBridge	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreGaussianBridge.0.NumStability.ginibreGaussianBridgeStandardBorelCoordinates	private	theorem	5	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer.0.NumStability.ginibreGaussianBridgeStandardBorelCoordinates
NumStability.Algorithms.TestMatrices.Higham28GinibreGaussianBridge	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreGaussianBridge.0.NumStability.ginibreGaussianBridgeStandardBorelNuisance	private	theorem	6	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer.0.NumStability.ginibreGaussianBridgeStandardBorelNuisance
NumStability.Algorithms.TestMatrices.Higham28GinibreGaussianBridge	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreGaussianBridge.0.NumStability.matrixVolume_isAddHaarMeasure	private	theorem	7	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer.0.NumStability.matrixVolume_isAddHaarMeasure
NumStability.Algorithms.TestMatrices.Higham28GinibreIncidence	NumStability.ginibreIncidenceRootRank_lt_of_chart_eq	public	theorem	0	7	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIncidence	NumStability.injOn_ginibreIncidenceChart_rankPiece	public	theorem	1	8	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIncidence	NumStability.instMeasurableSpaceGinibreRawMatrix_1	public	definition	2	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIncidence	NumStability.lintegral_ginibreIncidence_regular_eq_sum_rank_images	public	theorem	3	9	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIncidence	NumStability.measurableSet_ginibreIncidenceRankPiece	public	theorem	4	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIncidence	NumStability.measurableSet_ginibreIncidenceRegularSet	public	theorem	5	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIncidence	NumStability.measurable_ginibreCoordinatesFinMatrix	public	theorem	6	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIncidence	NumStability.measurable_ginibreIncidenceChart	public	theorem	7	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIncidence	NumStability.measurable_ginibreIncidenceEigenvalue	public	theorem	8	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIncidence	NumStability.measurable_ginibreIncidenceRootRank	public	theorem	9	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIncidence	NumStability.measure_ginibreIncidence_criticalImage_eq_zero	public	theorem	10	10	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIntegral	NumStability.ae_ginibreRegularFiberMultiplicity_eq_realEigenvalueCount	public	theorem	0	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIntegral	NumStability.instStandardBorelSpaceGinibreIncidenceCoordinates	public	theorem	1	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIntegral	NumStability.instStandardBorelSpaceGinibreIncidenceNuisance	public	theorem	2	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIntegral	NumStability.lintegral_ginibreIncidence_regular_eq_rootCount	public	theorem	3	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIntegral	NumStability.measurableSet_ginibreIncidenceRankImage	public	theorem	4	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreIntegral	NumStability.sum_lintegral_ginibreRankImages_eq_fiberMultiplicity	public	theorem	5	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreJointDensity	NumStability.integral_realGinibre_prod_gaussian_eq_jointDensity	public	theorem	0	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreJointDensity	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreJointDensity.0.NumStability.ginibreJointDensityMeasurableSpaceRSqMat	private	definition	1	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities.0.NumStability.ginibreJointDensityMeasurableSpaceRSqMat
NumStability.Algorithms.TestMatrices.Higham28GinibreMeasure	NumStability.expectedRealEigenvalueCount_eq_lebesgue	public	theorem	0	7	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreMeasure	NumStability.instMeasurableSpaceRSqMat_3	public	definition	1	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreMeasure	NumStability.integrable_realGinibreDensityReal	public	theorem	2	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreMeasure	NumStability.measurable_realGinibreDensityReal	public	theorem	3	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreMeasure	NumStability.realGinibreLebesgueMeasure	public	definition	4	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreMeasure	NumStability.realGinibreLebesgueMeasure_absolutelyContinuous	public	theorem	5	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreMeasure	NumStability.realGinibreMeasure_absolutelyContinuous_lebesgue	public	theorem	6	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreMeasure	NumStability.realGinibreMeasure_eq_withDensity	public	theorem	7	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.ProbabilityLaw.LebesgueMomentDensities	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreMultiplicity	NumStability.ginibreRegularFiberMultiplicity_eq_realEigenvalueCount	public	theorem	0	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.Incidence.ExpectedCountTransfer	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	NumStability.expectedRealEigenvalueCount_succ_eq_corollary31Factor_mul_moment	public	theorem	0	24	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	NumStability.ginibreIncidenceLebesgueMeasure_eq_volume	public	theorem	1	16	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	NumStability.integrable_ginibreProjectiveWeight	public	theorem	2	21	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	NumStability.integral_ginibreSignedFixedFiber_of_orthogonal	public	theorem	3	17	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	NumStability.lintegral_ginibreFixedFiber	public	theorem	4	20	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	NumStability.lintegral_ginibreFixedFiber_of_orthogonal	public	theorem	5	19	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	NumStability.lintegral_ginibreIncidence_gaussian_eq_corollary31Factor_mul_momentLIntegral	public	theorem	6	22	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	NumStability.lintegral_ginibreOrthogonalBlockDensity	public	theorem	7	18	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	NumStability.ofReal_expectedRealEigenvalueCount_succ_eq_corollary31Factor_mul_momentLIntegral	public	theorem	8	23	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	NumStability.volume_preserving_ginibreCoordinateReorder	public	theorem	9	14	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	NumStability.volume_preserving_ginibreCoordinatesFinMatrix	public	theorem	10	15	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber.0.NumStability.ginibreOrthogonalFiberMatrixMeasurableAdd	private	theorem	11	7	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreOrthogonalFiberMatrixMeasurableAdd
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber.0.NumStability.ginibreOrthogonalFiberMatrixVolumeIsAddHaar	private	theorem	12	8	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreOrthogonalFiberMatrixVolumeIsAddHaar
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber.0.NumStability.ginibreOrthogonalFiberMatrixVolumeSigmaFinite	private	theorem	13	9	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreOrthogonalFiberMatrixVolumeSigmaFinite
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber.0.NumStability.ginibreOrthogonalFiberMeasurableSpaceRSqMat	private	definition	14	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreOrthogonalFiberMeasurableSpaceRSqMat
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber.0.NumStability.ginibreOrthogonalFiberMeasureSpaceCoordinates	private	definition	15	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreOrthogonalFiberMeasureSpaceCoordinates
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber.0.NumStability.ginibreOrthogonalFiberMeasureSpaceNuisance	private	definition	16	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreOrthogonalFiberMeasureSpaceNuisance
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber.0.NumStability.ginibreOrthogonalFiberMeasureSpaceNuisanceCore	private	definition	17	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreOrthogonalFiberMeasureSpaceNuisanceCore
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber.0.NumStability.ginibreOrthogonalFiberMeasureSpaceRSqMat	private	definition	18	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreOrthogonalFiberMeasureSpaceRSqMat
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber.0.NumStability.ginibreOrthogonalFiberNuisanceCoreMeasurableAdd	private	theorem	19	10	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreOrthogonalFiberNuisanceCoreMeasurableAdd
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber.0.NumStability.ginibreOrthogonalFiberNuisanceCoreVolumeIsAddHaar	private	theorem	20	11	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreOrthogonalFiberNuisanceCoreVolumeIsAddHaar
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber.0.NumStability.ginibreOrthogonalFiberNuisanceCoreVolumeSigmaFinite	private	theorem	21	12	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreOrthogonalFiberNuisanceCoreVolumeSigmaFinite
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber.0.NumStability.ginibreOrthogonalFiberNuisanceVolumeIsAddHaar	private	theorem	22	13	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreOrthogonalFiberNuisanceVolumeIsAddHaar
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber.0.NumStability.ginibreOrthogonalFiberStandardBorelCoordinates	private	theorem	23	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreOrthogonalFiberStandardBorelCoordinates
NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreOrthogonalFiber.0.NumStability.ginibreOrthogonalFiberStandardBorelNuisance	private	theorem	24	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.SignedIncidence.OneRootMomentReduction.0.NumStability.ginibreOrthogonalFiberStandardBorelNuisance
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	NumStability.ginibreHypergeometricTerm_two_eq_binomialTail	public	theorem	0	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	NumStability.realGinibreExpectedCountClosedForm_even_finiteSum	public	theorem	1	13	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	NumStability.realGinibreExpectedCountClosedForm_even_gammaSum	public	theorem	2	15	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	NumStability.realGinibreExpectedCountClosedForm_odd_finiteSum	public	theorem	3	12	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	NumStability.realGinibreExpectedCountClosedForm_odd_gammaSum	public	theorem	4	14	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	NumStability.realGinibreExpectedCountClosedForm_two	public	theorem	5	9	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	NumStability.realGinibreParityIncrement_zero	public	theorem	6	10	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	NumStability.realGinibre_hypergeometric_two	public	theorem	7	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreParity.0.NumStability.hasSum_real_binomialSeries	private	theorem	8	0	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.hasSum_real_binomialSeries
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreParity.0.NumStability.one_half_rpow_three_halves	private	theorem	9	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.one_half_rpow_three_halves
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreParity.0.NumStability.realGamma_five_halves_div_two	private	theorem	10	8	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.realGamma_five_halves_div_two
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreParity.0.NumStability.realGinibreExpectedCountClosedForm_add_increment	private	theorem	11	11	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.realGinibreExpectedCountClosedForm_add_increment
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreParity.0.NumStability.ringChoose_succ_mul	private	theorem	12	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.ringChoose_succ_mul
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreParity.0.NumStability.sqrt_two_div_pi_mul_sqrt_pi	private	theorem	13	7	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.sqrt_two_div_pi_mul_sqrt_pi
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreParity.0.NumStability.sqrt_two_mul_one_half_rpow_three_halves	private	theorem	14	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.sqrt_two_mul_one_half_rpow_three_halves
NumStability.Algorithms.TestMatrices.Higham28GinibreParity	_private.NumStability.Algorithms.TestMatrices.Higham28GinibreParity.0.NumStability.sqrt_two_mul_sqrt_one_half	private	theorem	15	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics	relocate_whole	rename:_private.NumStability.Source.Higham.Chapter28.Section02.RealGinibre.FiniteExpectation.ClosedFormAsymptotics.0.NumStability.sqrt_two_mul_sqrt_one_half
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart	NumStability.continuous_ginibrePlaneChart	public	theorem	0	11	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart	NumStability.differentiable_ginibrePlaneChart	public	theorem	1	10	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart	NumStability.fderiv_ginibrePlaneChart	public	theorem	2	9	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart	NumStability.ginibrePlaneChartBorelSpace	public	theorem	3	4	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart	NumStability.ginibrePlaneChartDerivativeLinearMap	public	definition	4	5	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart	NumStability.ginibrePlaneChartDerivativeLinearMap_det	public	theorem	5	6	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart	NumStability.ginibrePlaneChartMeasurableSpace	public	definition	6	3	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart	NumStability.ginibrePlaneMatrixNormedAddCommGroup	public	definition	7	1	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart	NumStability.ginibrePlaneMatrixNormedSpace	public	definition	8	2	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart	NumStability.hasFDerivAt_ginibrePlaneChart	public	theorem	9	8	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
NumStability.Algorithms.TestMatrices.Higham28GinibrePlaneChart	NumStability.hasFDerivAt_ginibrePlaneChartTopRight	public	theorem	10	7	NumStability.Source.Higham.Chapter28.Section02.RealGinibre.InvariantPlanes.PlaneSylvesterJacobian	relocate_whole	-
