record_kind	direction	consumer_module	consumer_path	consumer_scope	consumer_wave	target_wave	target_owner	relation	edge_kind	source_declaration	targets	witness	details
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_hat_eq_T_scaled_unit_direct_middle_endpoint	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_hat_eq_T_scaled_unit_direct_middle_endpoint_of_inverse_entry_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_hat_eq_T_scaled_unit_direct_middle_endpoint_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_hat_eq_T_scaled_unit_direct_middle_endpoint_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero_of_u_le_cap	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_hat_eq_T_scaled_unit_direct_middle_endpoint_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero_of_unit_roundoff_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_hat_eq_T_scaled_unit_direct_middle_endpoint_of_inverse_entry_bound_of_u_le_cap	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_hat_eq_T_scaled_unit_direct_middle_endpoint_of_inverse_entry_bound_of_unit_roundoff_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_hat_eq_T_split_entry_budgets_printed_gamma_validity	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_hat_eq_T_split_entry_budgets_printed_gamma_validity_of_u_le_cap	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_hat_eq_T_split_entry_budgets_printed_gamma_validity_of_unit_roundoff_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_of_inverse_entry_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero_of_u_le_cap	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero_of_unit_roundoff_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_of_inverse_entry_bound_of_u_le_cap	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_of_inverse_entry_bound_of_unit_roundoff_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_source_norm_of_T_hat_norm_cap_of_inverse_entry_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_source_norm_of_T_hat_norm_cap_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_source_norm_of_T_hat_norm_cap_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero_of_u_le_cap	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_source_norm_of_T_hat_norm_cap_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero_of_unit_roundoff_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_source_norm_of_T_hat_norm_cap_of_inverse_entry_bound_of_u_le_cap	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_source_norm_of_T_hat_norm_cap_of_inverse_entry_bound_of_unit_roundoff_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_source_norm_relative_growth_cap_of_inverse_entry_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_source_norm_relative_growth_cap_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_source_norm_relative_growth_cap_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero_of_u_le_cap	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_source_norm_relative_growth_cap_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero_of_unit_roundoff_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_source_norm_relative_growth_cap_of_inverse_entry_bound_of_u_le_cap	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_checkerboard_endpoint_source_norm_relative_growth_cap_of_inverse_entry_bound_of_unit_roundoff_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_of_inverse_entry_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero_of_u_le_cap	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero_of_unit_roundoff_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_of_inverse_entry_bound_of_u_le_cap	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_of_inverse_entry_bound_of_unit_roundoff_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_source_norm_of_T_hat_norm_cap_of_inverse_entry_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_source_norm_of_T_hat_norm_cap_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_source_norm_of_T_hat_norm_cap_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero_of_u_le_cap	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_source_norm_of_T_hat_norm_cap_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero_of_unit_roundoff_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_source_norm_of_T_hat_norm_cap_of_inverse_entry_bound_of_u_le_cap	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_source_norm_of_T_hat_norm_cap_of_inverse_entry_bound_of_unit_roundoff_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_source_norm_relative_growth_cap_of_inverse_entry_bound	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_source_norm_relative_growth_cap_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub		signature_target_count=3;body_target_count=3
r03_external_declaration_consumer		NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	in_scope	R06	R03	NumStability.FloatingPoint.Model	declaration_edge	signature+body	NumStability.higham11_8_AasenSpec_id_source_prefix_T_norm_cap_direct_middle_endpoint_source_norm_relative_growth_cap_of_inverse_entry_bound_of_H_eq_T_subdiagonal_ne_zero_of_u_le_cap	signature:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u|body:NumStability.FPModel;NumStability.FPModel.fl_div;NumStability.FPModel.fl_sub;NumStability.FPModel.u		signature_target_count=4;body_target_count=4
