baseline_owner_module	baseline_declaration_name	visibility	kind	baseline_order	destination_module	route_class	normalization_decision
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.storedQRSignedStage_pivot_column_zero_below_of_trailingNorm_pos	public	theorem	127	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.storedQRSignedStage_pivot_zeroing_field_of_normSqBudget	public	theorem	128	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.storedQRSignedStage_pivot_zeroing_field_of_trailingNorm_pos	public	theorem	129	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	NumStability.vecNorm2Sq_qrLeadingRow_padded_eq	public	theorem	130	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	_private.NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport.0.NumStability.ne_zero_of_abs_sub_lt_abs	private	theorem	131	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport	_private.NumStability.Algorithms.LinearSystems.QR.HouseholderQRSupport.0.NumStability.sum_qrLeadingRow_eq_sum_filter_lt	private	theorem	132	NumStability.Algorithms.LinearSystems.QR.Householder.StoredQR	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderAppError.of_forward_error	public	theorem	1	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderColumnwisePanelAppError	public	inductive	2	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderColumnwisePanelAppError.casesOn	public	definition	3	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderColumnwisePanelAppError.col_pert	public	theorem	4	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderColumnwisePanelAppError.mk	public	constructor	5	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderColumnwisePanelAppError.of_forward_errors	public	theorem	6	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderColumnwisePanelAppError.of_vector_applications	public	theorem	7	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderColumnwisePanelAppError.orth	public	theorem	8	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderColumnwisePanelAppError.rec	public	recursor	9	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderColumnwisePanelAppError.recOn	public	definition	10	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderColumnwisePanelAppError.rhs_pert	public	theorem	11	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderPanelAppError	public	inductive	12	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderPanelAppError.casesOn	public	definition	13	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderPanelAppError.mk	public	constructor	14	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderPanelAppError.orth	public	theorem	15	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderPanelAppError.pert	public	theorem	16	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderPanelAppError.rec	public	recursor	17	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.HouseholderPanelAppError.recOn	public	definition	18	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.abs_alpha_eq_sqrt_trailingNorm2Sq	public	theorem	19	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.abs_entry_le_sqrt_householderTrailingNorm2Sq_of_pivot_le	public	theorem	20	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.abs_householderBeta_mul_inner_column_le_sqrt_two_of_signed_pivot_max	public	theorem	21	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.abs_householderBeta_mul_inner_trailingPart_le_sqrt_two_of_mul_nonpos	public	theorem	22	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.abs_householderBeta_mul_inner_trailingPart_le_sqrt_two_signed	public	theorem	23	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.abs_householderBeta_mul_vecNorm2_sq_eq_two	public	theorem	24	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.abs_householderBeta_mul_vecNorm2_sq_le_two	public	theorem	25	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.abs_householder_signed_pivot_update_entry_le_one_add_sqrt_two_mul_row_bound	public	theorem	26	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.abs_inner_householderTrailingActiveVector_column_le_vecNorm2_mul_sqrt_of_pivot_max	public	theorem	27	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.abs_inner_householderTrailingActiveVector_trailingPart_le_vecNorm2_mul_sqrt	public	theorem	28	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.abs_matMulVec_householder_pivot_le_trailing_vecNorm2_of_zero_prefix_orthogonal	public	theorem	29	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.abs_sub_mul_le_one_add_sqrt_two_mul_bound	public	theorem	30	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.abs_two_div_mul_le_sqrt_two_of_abs_le_sqrt_mul_sqrt	public	theorem	31	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.budget_lt_abs_alpha_of_lt_sqrt_trailingNorm2Sq	public	theorem	32	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.budget_lt_sqrt_householderTrailingNorm2Sq_of_dim_mul_budget_sq_lt_trailingNorm2Sq	public	theorem	33	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.budget_lt_sqrt_householderTrailingNorm2Sq_of_lt_abs_active_entry	public	theorem	34	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.coxHighamActiveRowGrowthFactor	public	definition	35	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.coxHighamActiveRowGrowthFactor_nonneg	public	theorem	36	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.coxHighamGrowthFactor_nonneg	public	theorem	37	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.coxHigham_abs_entry_le_exact_bound_add_error	public	theorem	38	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.coxHigham_exact_signed_pivot_row_entry_bound_of_stage_entry_bound	public	theorem	39	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.coxHigham_pivot_row_entry_bound_of_active_tail_entry_bound	public	theorem	40	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.coxHigham_pivot_row_entry_bound_of_stage_entry_bound	public	theorem	41	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.coxHigham_rowSorting_active_entry_bound_of_prior_growth	public	theorem	42	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.coxHigham_rowSorting_active_entry_bound_of_stage_growth	public	theorem	43	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.coxHigham_rowSorting_active_entry_bound_of_stage_growth_with_additive	public	theorem	44	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.coxHigham_rowSorting_active_entry_bound_with_accumulated_error	public	theorem	45	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.coxHigham_rowwise_error_accumulation_bound	public	theorem	46	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.coxHigham_signed_pivot_row_update_abs_le_trailing_vecNorm2	public	theorem	47	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.exists_active_entry_budget_lt_abs_of_dim_mul_budget_sq_lt_trailingNorm2Sq	public	theorem	48	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.exists_active_entry_ne_of_householderActiveBlockNorm2Sq_pos	public	theorem	49	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.exists_householderTrailingColumnNorm2Sq_active_max	public	theorem	50	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderActiveBlockNorm2Sq	public	definition	51	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderActiveBlockNorm2Sq_pos_of_exists_active_entry_ne	public	theorem	52	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderActiveBlockNorm2Sq_swapColumns_pos_of_pos	public	theorem	53	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderActiveMaxPivotColumn	public	definition	54	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderActiveMaxPivotColumn_ge	public	theorem	55	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderActiveMaxPivotColumn_pivot_max	public	theorem	56	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderActiveVector	public	definition	57	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderActiveVector_inner_self	public	theorem	58	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderActiveVector_inner_self_eq_two_inner_x	public	theorem	59	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderActiveVector_inner_x	public	theorem	60	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderBetaSpec	public	definition	61	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderBetaSpec_eq_one_of_inner_self_eq_two	public	theorem	62	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderBetaSpec_nonneg	public	theorem	63	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderBeta_mul_activeVector_inner_x	public	theorem	64	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderBeta_mul_inner_self_eq_two	public	theorem	65	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderPrefixPart	public	definition	66	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderPrefixPart_add_trailingPart	public	theorem	67	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderPrefixPart_support	public	theorem	68	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderSwapColumns	public	definition	69	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderSwapColumns_activeMaxPivotColumn_pivot_max	public	theorem	70	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingActiveVector	public	definition	71	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingActiveVector_inner_self_ge_two_trailingNorm2Sq_of_mul_nonpos	public	theorem	72	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingActiveVector_inner_self_ge_two_trailingNorm2Sq_signed	public	theorem	73	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingActiveVector_inner_self_ne_zero_of_pivot_ne_alpha	public	theorem	74	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingActiveVector_inner_self_ne_zero_of_trailingNorm2Sq_pos_mul_nonpos	public	theorem	75	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingActiveVector_zero_prefix	public	theorem	76	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingColumnNorm2Sq	public	definition	77	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingColumnNorm2Sq_pos_of_pivot_max_exists_active_entry_ne	public	theorem	78	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingColumnNorm2Sq_pos_of_pivot_max_exists_pos	public	theorem	79	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingColumnNorm2Sq_swapColumns_left	public	theorem	80	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingColumnNorm2Sq_swapColumns_of_ne	public	theorem	81	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingNorm2Sq	public	definition	82	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingNorm2Sq_nonneg	public	theorem	83	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingNorm2Sq_pos_of_exists_ne	public	theorem	84	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingNorm2Sq_pos_of_nonneg_budget_lt_sqrt	public	theorem	85	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingNorm2Sq_pos_of_pivot_ne_zero	public	theorem	86	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingPart	public	definition	87	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingPivotCounterexample2	public	definition	88	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingPivotCounterexample2_pivot_zero	public	theorem	89	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householderTrailingPivotCounterexample2_trailingNorm2Sq_pos	public	theorem	90	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householder_col_eq_id_of_zero_prefix	public	theorem	91	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householder_normalizedVector_eq_betaSpec	public	theorem	92	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householder_pivot_ne_alpha_of_trailingNorm2Sq_pos_mul_nonpos	public	theorem	93	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.householder_row_eq_id_of_zero_prefix	public	theorem	94	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.matMulRectLeft_householder_eq_self_row_of_zero_prefix	public	theorem	95	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.matMulVec_householder_activeVector_eq_alpha_basis	public	theorem	96	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.matMulVec_householder_activeVector_eq_zero_of_ne	public	theorem	97	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.matMulVec_householder_eq_self_of_zero_prefix	public	theorem	98	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.matMulVec_householder_eq_self_of_zero_prefix_support	public	theorem	99	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.matMulVec_householder_trailingActiveVector_eq_prefix_alpha_zero	public	theorem	100	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.matMulVec_householder_trailingActiveVector_eq_zero_of_pivot_lt	public	theorem	101	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.matMul_householder_eq_self_row_of_zero_prefix	public	theorem	102	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.not_forall_trailingNorm2Sq_pos_implies_pivot_ne_zero	public	theorem	103	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.one_le_coxHighamActiveRowGrowthFactor	public	theorem	104	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.scalarAffineGrowthBudget	public	definition	105	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.scalar_affine_growth_iterate_bound	public	theorem	106	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.scalar_growth_iterate_bound	public	theorem	107	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.signedHouseholderAlpha	public	definition	108	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.signedHouseholderAlpha_mul_pivot_nonpos	public	theorem	109	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.signedHouseholderAlpha_sq	public	theorem	110	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
NumStability.Algorithms.LinearSystems.QR.HouseholderSpecSupport	NumStability.signedHouseholderAlpha_sqrt_trailingNorm2Sq_mul_pivot_nonpos	public	theorem	111	NumStability.Algorithms.LinearSystems.QR.Householder.TrailingPanels	reusable	approved_owner_block_route
